YEAR,MO,DY,T2M,RH2M,WS50M_MAX,WS50M_MIN,WS50M
1983,6,1,28.91,78.56,4.98,3.05,4
1983,6,2,28.98,78,5.56,2.16,3.84
1983,6,3,28.7,81.38,5.25,2.01,3.34
1983,6,4,28.93,77.81,2.3,0.16,1.34
1983,6,5,27.77,85,2.95,0.87,2.15
1983,6,6,28.26,79.94,4.75,0.26,2.8
1983,6,7,27.73,84.44,3.26,1.47,2.53
1983,6,8,27.71,81.69,4.22,0.33,2.68
1983,6,9,27.51,83.44,4.09,2.65,3.42
1983,6,10,27.19,81.69,3.57,0.15,2.16
1983,6,11,27.95,78.06,4.66,2.65,3.8
1983,6,12,28.32,81.81,5.28,3.4,4.41
1983,6,13,28.06,82.38,3.62,0.49,2.62
1983,6,14,28.19,77.5,3.52,0.67,2.38
1983,6,15,28.67,72.81,3.6,0.27,1.63
1983,6,16,28.58,73.88,3.68,0.27,1.84
1983,6,17,28.73,77.62,4.86,1.02,2.98
1983,6,18,28.55,81.25,4.61,1.9,3.07
1983,6,19,27.39,85.94,3.63,1.67,2.5
1983,6,20,28.41,75.62,3.07,0.6,2.18
1983,6,21,27.73,81,3.91,0.75,2.31
1983,6,22,27.39,82,4.22,2.32,3.24
1983,6,23,27.83,77.69,3.82,0.98,2.63
1983,6,24,27.77,77.75,3.02,0.16,1.91
1983,6,25,28.11,75.62,2.35,0.11,1.41
1983,6,26,28.23,77.38,3.51,2.23,3.05
1983,6,27,28.02,79.62,5.38,1.86,3.45
1983,6,28,27.6,83.06,4.24,1.16,3.02
1983,6,29,26.84,77.75,3.21,0.15,1.98
1983,6,30,27.84,76.56,5.34,1.11,3.1
1983,7,1,27.73,81.88,4.52,2.11,3.03
1983,7,2,27.57,82.88,3.95,0.18,2.36
1983,7,3,26.91,82.56,4.55,1.72,3.25
1983,7,4,28.01,77.62,4.16,0.77,2.94
1983,7,5,27.23,82.69,4.06,0.72,2.27
1983,7,6,27.54,78.12,2.88,0.58,1.73
1983,7,7,26.93,81.88,4.73,1.92,3.11
1983,7,8,27.76,79.56,4.62,2.24,3.77
1983,7,9,28.05,80.19,4.95,2.72,3.67
1983,7,10,27.99,79.62,5.85,0.11,3.38
1983,7,11,27.4,81.94,3.95,0.36,2.83
1983,7,12,27.62,81.25,7.62,1.04,3.98
1983,7,13,27.66,81.75,7.05,1.6,3.95
1983,7,14,27.01,86.62,3.56,0.38,2.36
1983,7,15,27.83,81.5,4.29,1.09,3.09
1983,7,16,27.27,85.06,4.38,2.61,3.59
1983,7,17,27.92,83.25,6.2,3.68,4.94
1983,7,18,27.65,84.62,6.43,3.69,5.05
1983,7,19,27.33,85.19,6.45,2.56,4.17
1983,7,20,27.15,81,3.03,1.14,2.12
1983,7,21,28.44,73.25,4.49,1.05,2.52
1983,7,22,28.34,80,6.3,3.2,4.41
1983,7,23,28.09,81.38,7.05,3.93,5.78
1983,7,24,27.78,81.31,5.45,3.02,4.01
1983,7,25,28.07,79.69,4.65,2.56,3.73
1983,7,26,27.88,81.31,4.66,2.33,3.5
1983,7,27,27.71,83.69,5.43,3.96,4.88
1983,7,28,27.89,82.25,4.89,3.05,3.88
1983,7,29,27.79,79.62,3.71,1.18,2.73
1983,7,30,27.54,80.56,3.71,1.98,3.02
1983,7,31,27.59,81.06,4.4,0.96,2.11
1983,8,1,27.8,83,5.42,1.05,3.68
1983,8,2,27.77,85.12,6.3,3.52,4.41
1983,8,3,27.76,82.88,5.5,1.62,3.16
1983,8,4,27.3,81.62,3.5,1.1,2.33
1983,8,5,27.38,82.62,4.05,0.71,2.14
1983,8,6,27.5,80.75,7.15,0.85,3.51
1983,8,7,27.18,86.38,4.82,2.02,3.8
1983,8,8,27.82,81.94,4.96,1.2,3.53
1983,8,9,27.7,83,4.55,1.3,3.25
1983,8,10,28.3,79.56,5.05,0.72,3.2
1983,8,11,28.56,77.94,3.2,0.91,2.02
1983,8,12,27.83,80.69,3.66,2.12,2.68
1983,8,13,27.86,78.31,4.55,1.81,3.46
1983,8,14,27.22,83.94,5.24,3.42,4.49
1983,8,15,27.4,80.62,5.2,1.84,3.55
1983,8,16,27.94,76.69,4,0.16,2.67
1983,8,17,28.07,79.56,3.68,0.95,2.37
1983,8,18,27.24,85.62,4.77,2.71,3.86
1983,8,19,27.22,84.81,5.6,2.09,3.53
1983,8,20,27.95,84.69,5.61,2.98,4.43
1983,8,21,27.77,83.62,4.99,0.27,3.2
1983,8,22,26.99,84.5,3.16,0.88,2.28
1983,8,23,27.58,79.19,2.69,0.27,1.81
1983,8,24,27.51,82.69,5.59,1.94,3.8
1983,8,25,27.88,82.31,5.7,2.81,4.38
1983,8,26,27.56,84.38,5.7,3.62,4.55
1983,8,27,26.61,85.31,3.64,0.7,2.72
1983,8,28,27.22,79.25,3.32,0.14,1.97
1983,8,29,26.92,82.5,2.01,0.32,1.42
1983,8,30,27.94,76.81,3.87,1.16,2.26
1983,8,31,27.54,82.81,4.43,0.75,2.74
1983,9,1,27.92,79.56,3.59,0.91,2.81
1983,9,2,27.8,78.62,3.95,1.67,2.63
1983,9,3,27.92,76.19,3.02,1.34,2.47
1983,9,4,28.05,74.19,4.66,0.73,1.88
1983,9,5,27.98,74.06,2.84,0.2,1.8
1983,9,6,27.88,76.44,4.07,0.09,2.44
1983,9,7,28.2,76.94,5.12,0.3,2.71
1983,9,8,28.1,80.81,6.46,2.65,4.35
1983,9,9,27.52,82.81,6.52,4.04,4.91
1983,9,10,27.23,82.31,4.72,0.57,3.05
1983,9,11,27.14,81.12,4.87,0.84,1.95
1983,9,12,27.11,78.88,3.7,0.52,2.13
1983,9,13,27.41,77,3.18,1.42,2.15
1983,9,14,27.63,76.31,4.57,0.87,2.72
1983,9,15,27.05,81.75,4.79,2.08,3.38
1983,9,16,27.16,81.62,5.35,1.59,3.48
1983,9,17,27.52,80.25,6.73,3.26,4.58
1983,9,18,27.76,81.12,5.56,2.98,3.9
1983,9,19,27.51,81.62,5.68,3.55,4.52
1983,9,20,27.22,81.75,4.73,0.12,3.34
1983,9,21,26.74,84.44,3.52,0.19,1.49
1983,9,22,27.19,81.56,3.95,0.05,1.79
1983,9,23,26.8,81.94,3.56,0.35,2.08
1983,9,24,27.63,79.88,2.5,1.03,1.83
1983,9,25,28.16,77.88,2.06,0.91,1.55
1983,9,26,28.32,77.31,3.66,1.23,2.6
1983,9,27,28.35,77.06,3.06,0.43,1.51
1983,9,28,28.51,78.62,4.25,0.59,2.98
1983,9,29,28.26,82.75,5.79,2.41,4.1
1983,9,30,27.44,81.44,3.87,0.73,2.43
1983,10,1,27.65,78,4.37,0.59,2.84
1983,10,2,27.86,77.62,4.54,0.52,2.78
1983,10,3,28.19,78.56,4.02,1.58,2.98
1983,10,4,28.08,79.5,4.15,1.12,2.99
1983,10,5,27.15,84.88,4.55,2.98,3.8
1983,10,6,27.44,77.06,4.22,2.27,3.38
1983,10,7,28.15,75.25,4.02,0.02,1.81
1983,10,8,27.76,79.56,3.09,1.34,2.25
1983,10,9,28.08,77.5,2.44,0.28,1.54
1983,10,10,28.01,74.62,3.13,0.38,1.73
1983,10,11,27.9,74.94,2,0.95,1.5
1983,10,12,27.05,81.06,3.48,0.12,1.98
1983,10,13,26.92,83.75,2.72,0.3,1.91
1983,10,14,26.88,84.75,3.88,1.78,2.86
1983,10,15,27.19,81,3.9,2.45,3.2
1983,10,16,26.95,83,4.48,1.95,3.5
1983,10,17,26.88,82.12,4.3,0.84,2.79
1983,10,18,27.05,84.38,6.05,1.53,3.52
1983,10,19,27.17,84.81,4.96,2.71,3.24
1983,10,20,26.87,83.56,3.79,2.13,2.7
1983,10,21,26.61,83.75,4.47,1.59,3.23
1983,10,22,26.84,82.44,4.88,1.93,3.3
1983,10,23,26.73,83.81,4.88,0.8,2.69
1983,10,24,26.9,82.88,4.45,1.63,2.88
1983,10,25,26.5,82.88,2.96,1.42,2.07
1983,10,26,26.73,82.25,5.66,0.75,2.73
1983,10,27,26.88,85.25,4.49,1.3,2.59
1983,10,28,27.46,79.56,3.84,0.2,1.65
1983,10,29,27.49,81.94,3.18,0.23,2.05
1983,10,30,27.44,81.5,2.34,0.85,1.67
1983,10,31,27.37,82.44,4.33,1.77,3.08
1983,11,1,27.68,81.44,4.33,1.57,3.3
1983,11,2,27.12,83.56,4.1,0.47,2.27
1983,11,3,27.24,84.25,5.08,3.17,4.04
1983,11,4,26.9,87.38,6.08,3.8,4.74
1983,11,5,27.01,84.75,6.23,3.59,4.65
1983,11,6,27.25,85.06,7.11,4.77,6.04
1983,11,7,27.31,85.62,8.14,5.2,6.36
1983,11,8,27.45,82.75,6.85,2.91,4.23
1983,11,9,27.1,86.06,6.75,3.03,5.13
1983,11,10,26.65,84.94,6.76,3.04,4.48
1983,11,11,26.47,84.56,5.83,2.6,3.81
1983,11,12,26.57,83.44,5.35,0.99,3.5
1983,11,13,26.51,84.88,5.95,2.03,3.62
1983,11,14,26.47,87.19,5.27,3.45,3.98
1983,11,15,27.2,80.44,4.6,1.08,2.91
1983,11,16,27.05,81.12,3.5,0.88,2.08
1983,11,17,25.94,88.12,4.79,2.02,3.46
1983,11,18,26.61,82.5,5.28,3.91,4.48
1983,11,19,26.44,85.75,4.91,2.89,4.17
1983,11,20,26.49,86.25,6.25,4.14,5.02
1983,11,21,26.66,84.62,7.43,5.55,6.59
1983,11,22,26.3,81.38,7.06,5.09,6.11
1983,11,23,26.12,81.19,6.63,5.43,5.98
1983,11,24,26.2,79.38,6.74,5.69,6.23
1983,11,25,25.92,80.25,5.78,3.91,5.1
1983,11,26,25.8,83.56,7.09,5.72,6.36
1983,11,27,25.94,81.12,9.01,7.02,8.05
1983,11,28,25.73,81.06,7.88,5.55,6.16
1983,11,29,25.66,81.69,7.2,4.55,6.01
1983,11,30,25.72,81.69,7.83,5.13,6.81
1983,12,1,25.44,83.88,7.53,4.52,5.96
1983,12,2,24.99,89.44,8.38,6.22,7.5
1983,12,3,26.05,88.88,9.56,6.31,7.49
1983,12,4,25.9,88.06,9.12,6.24,7.73
1983,12,5,25.7,88.19,9.2,6.89,8.05
1983,12,6,25.74,88.56,8.8,6.47,7.87
1983,12,7,25.74,86.06,9.37,7.34,8.29
1983,12,8,25.54,86.75,9.97,7.18,8.78
1983,12,9,25.47,88.69,8.82,6.97,7.88
1983,12,10,25.73,88.44,8.89,6.41,7.49
1983,12,11,25.62,88.81,9.21,5.83,7.91
1983,12,12,25.54,89.69,9.98,6.39,7.98
1983,12,13,25.55,89.38,8.96,7.59,8.15
1983,12,14,25.33,89.38,7.72,5.18,6.11
1983,12,15,25.1,89.62,6.65,3.74,5.1
1983,12,16,25.39,89.69,8.74,5.46,6.68
1983,12,17,25.49,86.12,6.77,4.8,5.59
1983,12,18,25.27,88.31,6.43,3.99,5.32
1983,12,19,25.15,88.56,6.41,5.2,5.91
1983,12,20,25.3,89.25,6.99,6,6.45
1983,12,21,25.39,87.56,6.91,4.41,5.83
1983,12,22,25.21,83.88,6.41,4.95,5.62
1983,12,23,25.37,82.06,6.21,4.78,5.69
1983,12,24,25.31,86.56,8.01,4.76,6.73
1983,12,25,25.34,87.19,9.09,7.6,8.34
1983,12,26,25.17,87.19,7.92,6.64,7.44
1983,12,27,24.98,86.75,8.03,5.98,7
1983,12,28,25.21,85,6.77,5.02,5.56
1983,12,29,25.14,86.56,4.77,1.62,3.05
1983,12,30,24.68,89.38,4.37,2.12,3.05
1983,12,31,25.12,86.06,5.97,4.17,5.04
1984,1,1,25.12,84.81,6.12,5.34,5.72
1984,1,2,25.08,82.69,6.09,4.02,5.36
1984,1,3,24.16,85.94,6.56,4.03,5.12
1984,1,4,24.35,85.69,7.11,5.54,6.56
1984,1,5,24.91,84.31,9.15,5.82,7.65
1984,1,6,24.81,84.56,7.02,5.87,6.53
1984,1,7,24.82,87.38,8.16,6.2,7.05
1984,1,8,24.92,85.94,9.8,7.58,8.58
1984,1,9,24.35,84.69,8.37,6.32,7.52
1984,1,10,24.57,85.81,7.49,5.59,6.74
1984,1,11,24.87,86.25,6.67,4.74,5.84
1984,1,12,24.76,88.5,5.77,4.59,4.98
1984,1,13,24.94,87.62,5.93,3.75,4.62
1984,1,14,24.8,84.56,5.94,3.6,4.77
1984,1,15,25.23,83.88,4.46,3.05,3.94
1984,1,16,25.16,86.38,4.79,3.87,4.26
1984,1,17,24.94,87.38,5.01,3.27,3.99
1984,1,18,25.12,87,4.93,3.02,3.93
1984,1,19,25.31,82.56,3.66,0.34,2.59
1984,1,20,24.97,86.19,3.52,2.45,2.97
1984,1,21,24.69,89.31,4.07,2.02,3.15
1984,1,22,25.01,88.38,5.1,2.51,3.8
1984,1,23,25.05,89.5,6.41,5.15,5.68
1984,1,24,24.75,90.5,6.54,4.84,5.64
1984,1,25,24.69,89.12,6.77,4.91,5.62
1984,1,26,24.63,87.5,7.27,6.06,6.74
1984,1,27,24.62,88.19,7.57,5.56,6.38
1984,1,28,24.87,89.69,6.96,5.02,6.3
1984,1,29,24.89,88.25,7.41,5.28,6.38
1984,1,30,24.79,88.12,6.62,5.67,6.12
1984,1,31,24.93,86.62,8.06,6.27,7
1984,2,1,24.86,88.38,7.57,6.27,7.03
1984,2,2,24.87,89.06,6.27,4.44,5.49
1984,2,3,24.73,89.38,6.41,4.42,5.62
1984,2,4,24.69,87.75,6.66,4.01,5.46
1984,2,5,24.59,87.56,5.55,3.38,4.27
1984,2,6,24.62,90.56,8.3,3.1,5.97
1984,2,7,24.65,88.62,11.39,8.16,9.75
1984,2,8,24.57,87.62,9.3,8.45,8.84
1984,2,9,24.89,87.19,8.92,7.56,8.23
1984,2,10,25.01,87.75,7.61,5.66,6.61
1984,2,11,24.98,88.38,6.29,4.02,5.21
1984,2,12,24.76,88.88,6.52,4.91,5.88
1984,2,13,24.59,89.56,4.73,3.18,4.09
1984,2,14,24.35,87.81,4.09,1.97,3.1
1984,2,15,24.48,88.69,4.62,1.05,3.05
1984,2,16,24.37,90.94,5.77,3.23,4.48
1984,2,17,24.25,86.38,3.3,1.19,2.3
1984,2,18,23.98,88,4.09,1.49,2.93
1984,2,19,24.17,88.94,6.74,2.39,4.35
1984,2,20,24.59,88.38,5,2.59,3.23
1984,2,21,24.86,84.62,2.64,0.27,1.81
1984,2,22,25.02,87.06,3.59,1.83,2.69
1984,2,23,25.19,84.12,3.79,1.62,2.84
1984,2,24,25.33,83.38,4.34,1.45,2.96
1984,2,25,24.85,89,5.09,3.66,4.3
1984,2,26,25.25,89.81,5.2,3.98,4.48
1984,2,27,25.3,89.38,7.23,5.86,6.69
1984,2,28,25.52,84.81,6.86,5.93,6.5
1984,2,29,25.54,85.62,7.03,5.17,6.2
1984,3,1,25.45,89.12,7.92,5.98,7
1984,3,2,25.2,88.31,7.59,5.84,6.58
1984,3,3,25.05,88.69,7.3,6.01,6.51
1984,3,4,24.91,86.06,7.72,5.33,6.63
1984,3,5,24.72,82.19,5.35,3.57,4.87
1984,3,6,24.96,80.81,4.11,2.62,3.3
1984,3,7,25.23,78.31,3.11,2.27,2.73
1984,3,8,24.94,80.75,3.7,0.1,1.85
1984,3,9,25.58,80.75,3.22,1.52,2.45
1984,3,10,25.85,78.56,3.88,0.75,2.1
1984,3,11,25.76,81.25,4.17,1.48,2.73
1984,3,12,26.41,81.94,4.73,2.27,3.05
1984,3,13,26.51,83.81,4.45,2.56,3.35
1984,3,14,26.94,80.25,3.6,0.55,2.13
1984,3,15,27.59,78.69,3.3,0.61,1.75
1984,3,16,27.12,84.5,4.51,1.47,2.91
1984,3,17,27.14,81.19,3.86,0.38,2.27
1984,3,18,27.04,83,4.54,2.8,3.62
1984,3,19,27.23,81.94,4.59,0.92,3.28
1984,3,20,27.1,82.06,4.05,1.55,3.12
1984,3,21,27.01,80.69,3.92,1.3,2.8
1984,3,22,26.72,83.5,4.55,2.87,3.7
1984,3,23,26.82,82.81,6.09,3.71,4.72
1984,3,24,26.62,83.88,5.86,4.55,4.89
1984,3,25,26.54,84.31,6.15,3.21,4.21
1984,3,26,26.36,87.81,5.67,3.36,4.16
1984,3,27,26.91,77.69,5.33,1.82,3.79
1984,3,28,26.58,79.5,4.05,0.45,2.15
1984,3,29,25.65,89.31,6.73,2.74,3.91
1984,3,30,26.29,87.12,6.42,4.7,5.57
1984,3,31,26.37,86.19,5.31,3.49,4.28
1984,4,1,27.02,83.44,4.58,2.88,3.9
1984,4,2,27.48,77.56,4.29,2.17,3.05
1984,4,3,27.45,76.75,3.77,2.08,2.96
1984,4,4,27.5,77.56,3.68,0.67,2.55
1984,4,5,27.85,75.19,3.13,0.63,2.03
1984,4,6,28.13,76.38,3.37,1.52,2.45
1984,4,7,27.94,78.75,5.19,2.6,3.59
1984,4,8,27.66,81.25,4.06,2.21,3.17
1984,4,9,27.3,79.94,3.03,1.49,2.38
1984,4,10,27.19,78.38,2.75,1.02,1.83
1984,4,11,27.9,74.44,4.59,1.16,2.68
1984,4,12,27.58,78.69,3.63,0.49,2.16
1984,4,13,27.47,78.75,3.37,0.72,2.12
1984,4,14,27.19,83.06,4.14,1.77,3.25
1984,4,15,27.35,83.94,4.33,2.19,3.16
1984,4,16,26.81,85.31,3.6,0.63,2.11
1984,4,17,27.65,80.5,5.98,1.45,3.18
1984,4,18,27.97,82.62,5.58,1.46,3.76
1984,4,19,27.2,82.88,3.96,2.45,3.3
1984,4,20,27.77,78.88,3.39,1.73,2.7
1984,4,21,27.47,83.94,3.92,2.07,3.24
1984,4,22,27.63,85.38,5.02,1.34,3.46
1984,4,23,27.51,85.69,4.63,3.19,4.06
1984,4,24,27.76,79.56,3.45,2.07,2.65
1984,4,25,28.17,78.62,4.43,1.3,2.68
1984,4,26,28.12,80,4.29,0.63,2.7
1984,4,27,28.5,76.06,3.46,0.89,2.15
1984,4,28,27.87,79.38,2.91,0.54,1.88
1984,4,29,28.1,78.25,3.65,0.16,2.29
1984,4,30,27.59,81.81,3.41,1.44,2.73
1984,5,1,28.26,77.94,3.51,0.24,2.2
1984,5,2,28.28,78,2.75,1.01,1.94
1984,5,3,28.64,77.25,3.94,1.07,2.23
1984,5,4,28.35,77.5,3.93,0.98,2.34
1984,5,5,28.41,74.69,1.69,0.48,1.09
1984,5,6,28.12,75.5,2.76,0.7,1.66
1984,5,7,27.75,78.31,3.18,1.19,1.98
1984,5,8,27.49,79.88,3.59,1.02,2.29
1984,5,9,27.2,83,4.73,2.93,3.66
1984,5,10,27.08,82.5,5.05,2.72,3.42
1984,5,11,27.69,81.25,4.54,2.04,3.05
1984,5,12,27.85,79.12,3.6,0.59,2.62
1984,5,13,27.8,81.44,4.32,0.77,2.6
1984,5,14,27.98,76.94,2.86,0.27,1.56
1984,5,15,27.87,83.06,4.33,1.76,3.27
1984,5,16,28.09,83.38,5.08,2.49,4.24
1984,5,17,28.1,83.56,5.69,3.67,4.55
1984,5,18,28.09,80.12,3.99,0.78,2.98
1984,5,19,28.07,78.88,2.89,0.21,1.27
1984,5,20,28.38,77,3.62,0.58,1.86
1984,5,21,27.74,83.75,4.2,1.5,2.93
1984,5,22,27.71,83.25,3.62,1.63,2.7
1984,5,23,28.46,76.56,3.09,0.41,2.04
1984,5,24,28.36,76.69,2.7,0.4,1.48
1984,5,25,27.62,83.56,5.05,2.54,3.77
1984,5,26,27.57,79.06,3.38,0.27,2.09
1984,5,27,27.78,76.5,4.28,0.41,1.76
1984,5,28,27.49,81.44,4.54,0.42,2.8
1984,5,29,27.57,82.19,5.09,3.16,4.02
1984,5,30,27.71,82.75,4.13,1.1,2.99
1984,5,31,27.8,81.31,3.7,2.07,2.99
1984,6,1,27.19,85,4.4,0.44,2.67
1984,6,2,27.44,79.62,3.2,0.27,2.16
1984,6,3,27.75,80,3.91,2.22,3.05
1984,6,4,27.98,80.12,3.16,1.36,2.15
1984,6,5,27.99,80.12,3.38,0.58,2.35
1984,6,6,27.38,80.38,6.22,1.33,3.85
1984,6,7,26.83,83.19,3.1,1.27,2.42
1984,6,8,27.28,80.31,4.27,0.77,2.46
1984,6,9,27.8,78.38,2.72,0.38,1.65
1984,6,10,27.05,82.62,3.86,0.43,2.2
1984,6,11,27.23,83.5,4.84,3.05,4.03
1984,6,12,27.64,83.38,4.41,2.55,3.51
1984,6,13,27.41,81.25,3.39,1.3,2.22
1984,6,14,28.4,75.38,6.02,0.05,2.21
1984,6,15,28.2,76.31,5.55,0.75,2.75
1984,6,16,27.8,78.12,3.82,0.69,1.91
1984,6,17,27.7,78.25,3.59,0.28,1.63
1984,6,18,28.31,76.44,1.6,0.05,0.86
1984,6,19,27.77,78.56,4.83,0.67,2.65
1984,6,20,28.18,76,3.95,0.84,2.34
1984,6,21,27.75,80.75,5.85,1.22,3.84
1984,6,22,27.77,79.94,5.21,2.66,3.91
1984,6,23,27.53,79.44,4.36,0.46,2.32
1984,6,24,27.31,79.38,3.3,0.58,1.88
1984,6,25,27.64,78.75,3.46,0.23,2
1984,6,26,27.7,81.88,5.52,2.6,3.81
1984,6,27,27.72,79.5,4.89,2.09,3.84
1984,6,28,27.79,79.06,5.09,1.67,3.7
1984,6,29,27.42,80.44,4.38,2.27,2.95
1984,6,30,27.58,78,2.58,0.98,1.75
1984,7,1,27.01,80.62,3.54,0.62,1.92
1984,7,2,27.31,78.94,3.58,0.11,1.98
1984,7,3,28.1,73.44,2.41,0.62,1.59
1984,7,4,27.37,78.56,2.32,0.41,1.58
1984,7,5,27.14,76.88,3.38,0.53,2.09
1984,7,6,27.1,84.94,5.42,3.43,4.57
1984,7,7,27.44,84.19,6.03,3.66,4.92
1984,7,8,27.19,85,7.02,4.38,5.76
1984,7,9,26.85,86.06,6.91,4.31,5.23
1984,7,10,26.73,85.56,6.26,4.98,5.51
1984,7,11,26.69,85.69,4.84,3.39,4.06
1984,7,12,26.89,83.12,4.07,2.61,3.32
1984,7,13,26.98,81.44,4.16,1.7,2.7
1984,7,14,27.4,77.62,3.12,0.45,1.91
1984,7,15,27.94,74.88,4.27,0.37,1.98
1984,7,16,26.56,82.81,3.28,1.77,2.7
1984,7,17,26.36,74.25,2.96,0.84,2.04
1984,7,18,26.69,74.94,3.7,0.62,2.08
1984,7,19,26.74,81.5,4.09,1.82,2.69
1984,7,20,27.03,81.25,7.24,1.65,4.29
1984,7,21,26.73,84.56,6.22,3.57,5.05
1984,7,22,27.02,80.56,5.35,1.65,3.43
1984,7,23,26.5,79.44,2.91,0.81,2
1984,7,24,26.78,80,3.33,0.65,1.99
1984,7,25,26.6,83.56,3.89,0.28,1.98
1984,7,26,26.99,80.75,3.16,0.95,1.7
1984,7,27,26.74,83.06,2.59,1.58,2.2
1984,7,28,27.01,81.25,5.04,1.08,2.62
1984,7,29,27.44,79.19,4.06,0.68,2.16
1984,7,30,27.47,79.88,3.73,0.77,2.57
1984,7,31,27.51,82.69,3.96,1.66,3.11
1984,8,1,27.69,79.75,3.77,0.2,2.21
1984,8,2,27.84,77.19,3.09,0.57,1.88
1984,8,3,27.67,80.25,4.41,1.84,3.23
1984,8,4,27.81,76.31,3.49,0.37,2.27
1984,8,5,27.96,74.75,3.23,0.81,1.95
1984,8,6,27.69,78.69,4.57,1.02,2.11
1984,8,7,27.03,85.44,5.35,2.36,3.56
1984,8,8,27.02,82.69,3.35,0.68,1.98
1984,8,9,27.15,80.88,2.56,1.34,2.12
1984,8,10,27.03,83.44,5.23,1.45,3.09
1984,8,11,27.2,79.19,5.05,0.17,1.63
1984,8,12,27.62,77.12,3.52,0.51,2.2
1984,8,13,28.32,75.75,3.05,0.65,2.07
1984,8,14,28.18,78.31,3.73,1.23,2.84
1984,8,15,27.62,80.56,5.07,0.88,2.99
1984,8,16,28.05,77.62,4.11,0.29,2.43
1984,8,17,27.28,81.12,2.72,0.56,1.81
1984,8,18,28.04,78.81,2.79,0.27,1.55
1984,8,19,28.15,74.88,2.65,0.42,1.69
1984,8,20,27.48,81.38,4.38,0.84,2.59
1984,8,21,27.21,84.25,5.15,1.14,3.67
1984,8,22,26.86,82.88,5.8,1.01,3.5
1984,8,23,26.7,82.88,5.04,3.1,4.37
1984,8,24,27.44,76.81,4.79,0.7,2.61
1984,8,25,27.58,76.19,2.77,1.06,2.16
1984,8,26,26.8,82.81,3.45,1.15,2.02
1984,8,27,27.42,80.12,3.28,0.94,2.14
1984,8,28,27.22,81.62,4.38,0.34,2.68
1984,8,29,27.69,77.88,3.42,0.79,2.12
1984,8,30,27.46,78.56,5.19,0.2,2.2
1984,8,31,27.59,78.81,3.62,0.46,2.75
1984,9,1,27.58,79.81,3.2,1.46,2.2
1984,9,2,27.33,83,4.68,2.1,3.7
1984,9,3,27.17,82.12,4.44,1.6,3.25
1984,9,4,26.26,83.5,2.69,0.3,1.45
1984,9,5,27.22,74.44,2.61,0.59,1.75
1984,9,6,27.4,76,2.95,0.33,1.86
1984,9,7,26.83,81.94,5.14,2.09,3.02
1984,9,8,26,81.25,3.84,0.45,2.05
1984,9,9,26.39,78.06,2.85,0.57,1.79
1984,9,10,25.96,80.19,3.36,0.47,2.05
1984,9,11,25.81,77.69,4.64,0.27,2.81
1984,9,12,25.78,77.19,3.38,2.17,2.62
1984,9,13,25.76,81.38,5.2,0.35,2.54
1984,9,14,26.89,78.94,4.73,0.54,3.12
1984,9,15,26.7,82.12,3.72,0.84,2.3
1984,9,16,27.05,79.88,3.09,1.27,2.16
1984,9,17,27.04,81.44,2.72,1.23,1.98
1984,9,18,26.15,86.75,3.52,1.57,2.63
1984,9,19,26.35,81.56,3.79,0.16,2.38
1984,9,20,26.67,79.81,3.56,0.19,2
1984,9,21,26.55,78.81,2.77,0.16,1.55
1984,9,22,26.66,81.62,4.49,0.88,2.86
1984,9,23,27.29,81.44,4.38,1.17,2.8
1984,9,24,27.45,81.06,5.45,1.84,3.47
1984,9,25,27.15,84.69,5.97,0.93,3.66
1984,9,26,27.61,79.94,3.58,0.34,2.5
1984,9,27,27.12,80.19,3.04,1.02,2.02
1984,9,28,27.62,81.62,4.91,0.95,2.95
1984,9,29,27.48,82.25,5.07,2.63,3.64
1984,9,30,27.15,85.88,4.98,0.94,3.2
1984,10,1,27.03,85.19,4.34,2.48,3.37
1984,10,2,26.69,84.38,3.81,2.37,2.91
1984,10,3,26.61,83.81,3.77,1.02,2.43
1984,10,4,26.44,84.31,5.22,1.21,2.79
1984,10,5,26.31,89.12,4.91,3.78,4.54
1984,10,6,26.68,85.81,5.16,1.09,3.29
1984,10,7,26.87,87.88,5.55,4.34,5.09
1984,10,8,27.29,83.94,8.55,2.7,5.04
1984,10,9,27.29,77.06,7.89,0.12,4.18
1984,10,10,26.92,80.25,4.41,0.28,1.92
1984,10,11,26.96,79.19,3.81,1.09,2.24
1984,10,12,26.68,83,7.43,3.73,6.27
1984,10,13,27.94,77.44,6.32,5.22,5.77
1984,10,14,27.76,75.19,5.28,0.16,2.88
1984,10,15,27.78,76.94,4.54,0.84,2.81
1984,10,16,27.14,79.88,4.45,0.65,2.86
1984,10,17,26.58,85.12,3.3,0.78,2.24
1984,10,18,26.58,84.31,6.26,1.88,3.7
1984,10,19,27,80,3.88,0.2,2.12
1984,10,20,26.56,82.62,5.44,1.81,3.2
1984,10,21,27.04,78.69,5.06,0.28,2.8
1984,10,22,26.6,85.69,5.32,4.08,4.72
1984,10,23,26.57,84.12,4.77,3.55,4.39
1984,10,24,27.02,80.94,4.84,1.91,3.28
1984,10,25,26.21,81.56,4.94,0.59,1.98
1984,10,26,26.76,80.56,3.12,0.12,2.09
1984,10,27,27.28,76.75,2.9,0.8,1.77
1984,10,28,27.07,78.69,3.02,1.15,2.27
1984,10,29,26.83,78.56,2.57,0.15,1.16
1984,10,30,25.98,85.25,3.49,1.34,2.4
1984,10,31,26.72,82.94,3.98,1.88,2.91
1984,11,1,27.01,81.75,3.64,2.14,2.83
